date,product_code,product,variant,sold_quantity
2021-01-01,A5219110406,"AQ BZ Gen Z","Plus Red",20
2021-01-01,A5219110407,"AQ BZ Gen Z","Premium Black",12
2021-01-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",27
2021-01-01,A5318110103,"AQ Gamer 1","Standard Black",14
2021-01-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12
2021-01-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",11
2021-01-01,A5318110106,"AQ Gamer 1","Plus Black",16
2021-01-01,A5318110107,"AQ Gamer 1","Premium Black",11
2021-01-01,A5318110108,"AQ Gamer 1","Premium Misty Green",16
2021-01-01,A5419110201,"AQ Gamer 2","Standard Firey Red",4
2021-01-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",8
2021-01-01,A5419110203,"AQ Gamer 2","Standard Black",7
2021-01-01,A5419110204,"AQ Gamer 2","Plus Firey Red",5
2021-01-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",3
2021-01-01,A5419110206,"AQ Gamer 2","Plus Black",16
2021-01-01,A5419110207,"AQ Gamer 2","Premium Black",5
2021-01-01,A5419110208,"AQ Gamer 2","Premium Misty Green",10
2021-01-01,A5519110301,"AQ Gamer 3","Standard Firey Red",12
2021-01-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",12
2021-01-01,A5519110303,"AQ Gamer 3","Standard Black",15
2021-01-01,A5519110304,"AQ Gamer 3","Plus Firey Red",16
2021-01-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",12
2021-01-01,A5520110306,"AQ Gamer 3","Plus Black",10
2021-01-01,A5520110307,"AQ Gamer 3","Premium Black",17
2021-01-01,A5520110308,"AQ Gamer 3","Premium Misty Green",7
2021-01-01,A5620110401,"AQ Smash 1","Standard Firey Red",4
2021-01-01,A5620110402,"AQ Smash 1","Standard Cool Blue",14
2021-01-01,A5621110403,"AQ Smash 1","Standard Black",16
2021-01-01,A5621110404,"AQ Smash 1","Plus Firey Red",14
2021-01-01,A5621110405,"AQ Smash 1","Plus Cool Blue",14
2021-01-01,A5621110406,"AQ Smash 1","Plus Black",10
2021-01-01,A5621110407,"AQ Smash 1","Premium Black",8
2021-01-01,A5621110408,"AQ Smash 1","Premium Misty Green",3
2021-01-01,A5721110501,"AQ Smash 2","Standard Firey Red",14
2021-01-01,A5721110502,"AQ Smash 2","Standard Cool Blue",9
2021-01-01,A5721110503,"AQ Smash 2","Standard Black",14
2021-01-01,A5721110504,"AQ Smash 2","Plus Firey Red",12
2021-01-01,A5721110505,"AQ Smash 2","Plus Cool Blue",9
2021-01-01,A5721110506,"AQ Smash 2","Plus Black",3
2021-01-01,A5820110101,"AQ BZ Allin1","Standard 1",9
2021-01-01,A5820110102,"AQ BZ Allin1","Standard 2",10
2021-01-01,A5820110103,"AQ BZ Allin1","Standard 3",6
2021-01-01,A5820110104,"AQ BZ Allin1","Plus 1",28
2021-01-01,A5820110105,"AQ BZ Allin1","Plus 2",14
2021-01-01,A5820110106,"AQ BZ Allin1","Plus 3",8
2021-01-01,A5820110107,"AQ BZ Allin1","Premium 1",27
2021-01-01,A5821110108,"AQ BZ Allin1","Premium 2",22
2021-01-01,A6018110101,"AQ Home Allin1","Standard 1",3
2021-01-01,A6018110102,"AQ Home Allin1","Standard 2",2
2021-01-01,A6018110103,"AQ Home Allin1","Standard 3",1
2021-01-01,A6018110104,"AQ Home Allin1","Plus 1",4
2021-01-01,A6018110105,"AQ Home Allin1","Plus 2",4
2021-01-01,A6018110106,"AQ Home Allin1","Plus 3",4
2021-01-01,A6019110107,"AQ Home Allin1","Premium 1",2
2021-01-01,A6019110108,"AQ Home Allin1","Premium 2",5
2021-01-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",2
2021-01-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",4
2021-01-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",4
2021-01-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",6
2021-01-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",2
2021-01-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",3
2021-01-01,A6218160101,"AQ Digit SSD",Standard,266
2021-01-01,A6218160102,"AQ Digit SSD",Plus,849
2021-01-01,A6219160103,"AQ Digit SSD",Premium,414
2021-01-01,A6319160201,"AQ Neuer SSD",Standard,944
2021-01-01,A6319160202,"AQ Neuer SSD",Plus,765
2021-01-01,A6319160203,"AQ Neuer SSD",Premium,784
2021-01-01,A6419160301,"AQ Clx1",Standard,1034
2021-01-01,A6419160302,"AQ Clx1",Plus,497
2021-01-01,A6419160303,"AQ Clx1",Premium,851
2021-01-01,A6519160401,"AQ Clx2",Standard,204
2021-01-01,A6520160402,"AQ Clx2",Plus,133
2021-01-01,A6520160403,"AQ Clx2",Premium,505
2021-01-01,A6620160501,"AQ Clx3",Standard,310
2021-01-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,810
2021-01-01,A6818160201,"AQ Pen Drive DRC",Standard,1014
2021-01-01,A6818160202,"AQ Pen Drive DRC",Plus,1250
2021-01-01,A6819160203,"AQ Pen Drive DRC",Premium,778
2021-01-01,A7118160101,"AQ Wi Power Dx1",Standard,122
2021-01-01,A7119160102,"AQ Wi Power Dx1",Plus,229
2021-01-01,A7119160103,"AQ Wi Power Dx1",Premium,239
2021-01-01,A7219160201,"AQ Wi Power Dx2",Standard,563
2021-01-01,A7220160202,"AQ Wi Power Dx2",Plus,593
2021-01-01,A7220160203,"AQ Wi Power Dx2",Premium,405
2021-01-01,A7321160301,"AQ Wi Power Dx3",Standard,132
2021-01-01,A7321160302,"AQ Wi Power Dx3",Plus,602
2021-01-01,A7321160303,"AQ Wi Power Dx3",Premium,510
2021-02-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,208
2021-02-01,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,77
2021-02-01,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,192
2021-02-01,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",141
2021-02-01,A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,112
2021-02-01,A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,155
2021-02-01,A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,121
2021-02-01,A0320150301,"AQ Zion Saga",Standard,184
2021-02-01,A0321150302,"AQ Zion Saga",Plus,42
2021-02-01,A0321150303,"AQ Zion Saga",Premium,119
2021-02-01,A0418150103,"AQ Mforce Gen X","Standard 3",68
2021-02-01,A0418150104,"AQ Mforce Gen X","Plus 1",96
2021-02-01,A0418150105,"AQ Mforce Gen X","Plus 2",130
2021-02-01,A0418150106,"AQ Mforce Gen X","Plus 3",176
2021-02-01,A0519150201,"AQ Mforce Gen Y","Standard 1",64
2021-02-01,A0519150202,"AQ Mforce Gen Y","Standard 2",50
2021-02-01,A0519150203,"AQ Mforce Gen Y","Standard 3",156
2021-02-01,A0519150204,"AQ Mforce Gen Y","Plus 1",80
2021-02-01,A0519150205,"AQ Mforce Gen Y","Plus 2",108
2021-02-01,A0519150206,"AQ Mforce Gen Y","Plus 3",109
2021-02-01,A0519150207,"AQ Mforce Gen Y","Premium 1",176
2021-02-01,A0519150208,"AQ Mforce Gen Y","Premium 2",118
2021-02-01,A0619150301,"AQ Mforce Gen Z","Standard 1",32
2021-02-01,A0619150302,"AQ Mforce Gen Z","Standard 2",198
2021-02-01,A0620150303,"AQ Mforce Gen Z","Standard 3",64
2021-02-01,A0620150304,"AQ Mforce Gen Z","Plus 1",92
2021-02-01,A0620150305,"AQ Mforce Gen Z","Plus 2",146
2021-02-01,A0620150306,"AQ Mforce Gen Z","Plus 3",142
2021-02-01,A0621150307,"AQ Mforce Gen Z","Premium 1",50
2021-02-01,A0621150308,"AQ Mforce Gen Z","Premium 2",101
2021-02-01,A0721150401,"AQ GT 21",Standard,99
2021-02-01,A0721150402,"AQ GT 21","Plus 1",193
2021-02-01,A0721150403,"AQ GT 21","Plus 2",114
2021-02-01,A0721150404,"AQ GT 21",Premium,140
2021-02-01,A0821150501,"AQ Marquee P3",Standard,40
2021-02-01,A0821150502,"AQ Marquee P3","Plus 1",196
2021-02-01,A0821150503,"AQ Marquee P3","Plus 2",160
2021-02-01,A0821150504,"AQ Marquee P3",Premium,185
2021-02-01,A0921150601,"AQ Marquee P4",Standard,156
2021-02-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,86
2021-02-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,60
2021-02-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,92
2021-02-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,32
2021-02-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,134
2021-02-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,117
2021-02-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,27
2021-02-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,36
2021-02-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,56
2021-02-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,136
2021-02-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,104
2021-02-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,176
2021-02-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,190
2021-02-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,98
2021-02-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,178
2021-02-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,69
2021-02-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,55
2021-02-01,A1618150101,"AQ MB Elite",Standard,45
2021-02-01,A1618150102,"AQ MB Elite","Plus 1",134
2021-02-01,A1618150103,"AQ MB Elite","Plus 2",91
2021-02-01,A1618150104,"AQ MB Elite",Premium,88
2021-02-01,A1718150201,"AQ MB Crossx",Standard,81
2021-02-01,A1718150202,"AQ MB Crossx","Plus 1",137
2021-02-01,A1718150203,"AQ MB Crossx","Plus 2",37
2021-02-01,A1718150204,"AQ MB Crossx",Premium,122
2021-02-01,A1819150301,"AQ MB Crossx 2",Standard,46
2021-02-01,A1819150302,"AQ MB Crossx 2","Plus 1",18
2021-02-01,A1819150303,"AQ MB Crossx 2","Plus 2",36
2021-02-01,A1819150304,"AQ MB Crossx 2",Premium,35
2021-02-01,A1919150401,"AQ MB Lito",Standard,58
2021-02-01,A1919150402,"AQ MB Lito","Plus 1",30
2021-02-01,A1919150403,"AQ MB Lito","Plus 2",131
2021-02-01,A1920150404,"AQ MB Lito",Premium,111
2021-02-01,A2020150501,"AQ MB Lito 2",Standard,99
2021-02-01,A2020150502,"AQ MB Lito 2","Plus 1",92
2021-02-01,A2021150503,"AQ MB Lito 2","Plus 2",37
2021-02-01,A2118150101,"AQ Master wired x1 Ms","Standard 1",485
2021-02-01,A2118150102,"AQ Master wired x1 Ms","Standard 2",765
2021-02-01,A2118150103,"AQ Master wired x1 Ms","Plus 1",934
2021-02-01,A2118150104,"AQ Master wired x1 Ms","Plus 2",1005
2021-02-01,A2118150105,"AQ Master wired x1 Ms","Premium 1",963
2021-02-01,A2118150106,"AQ Master wired x1 Ms","Premium 2",374
2021-02-01,A2218150201,"AQ Master wireless x1 Ms","Standard 1",1038
2021-02-01,A2218150202,"AQ Master wireless x1 Ms","Standard 2",892
2021-02-01,A2219150203,"AQ Master wireless x1 Ms","Plus 1",268
2021-02-01,A2219150204,"AQ Master wireless x1 Ms","Plus 2",948
2021-02-01,A2219150205,"AQ Master wireless x1 Ms","Premium 1",1015
2021-02-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",372
2021-02-01,A2319150301,"AQ Gamers Ms","Standard 1",693
2021-02-01,A2319150302,"AQ Gamers Ms","Standard 2",743
2021-02-01,A2319150303,"AQ Gamers Ms","Plus 1",730
2021-02-01,A2319150304,"AQ Gamers Ms","Plus 2",1000
2021-02-01,A2319150305,"AQ Gamers Ms","Premium 1",497
2021-02-01,A2319150306,"AQ Gamers Ms","Premium 2",605
2021-02-01,A2419150401,"AQ Lite Ms","Standard 1",208
2021-02-01,A2419150402,"AQ Lite Ms","Standard 2",264
2021-02-01,A2419150403,"AQ Lite Ms","Plus 1",661
2021-02-01,A2419150404,"AQ Lite Ms","Plus 2",682
2021-02-01,A2419150405,"AQ Lite Ms","Premium 1",867
2021-02-01,A2420150406,"AQ Lite Ms","Premium 2",119
2021-02-01,A2520150501,"AQ Maxima Ms","Standard 1",701
2021-02-01,A2520150502,"AQ Maxima Ms","Standard 2",555
2021-02-01,A2520150503,"AQ Maxima Ms","Plus 1",341
2021-02-01,A2520150504,"AQ Maxima Ms","Plus 2",279
2021-02-01,A2520150505,"AQ Maxima Ms","Premium 1",447
2021-02-01,A2520150506,"AQ Maxima Ms","Premium 2",262
2021-02-01,A2620150601,"AQ Qwerty Ms","Standard 1",352
2021-02-01,A2620150602,"AQ Qwerty Ms","Standard 2",183
2021-02-01,A2620150603,"AQ Qwerty Ms","Plus 1",218
2021-02-01,A2620150604,"AQ Qwerty Ms","Plus 2",686
2021-02-01,A2620150605,"AQ Qwerty Ms","Premium 1",302
2021-02-01,A2620150606,"AQ Qwerty Ms","Premium 2",347
2021-02-01,A2720150701,"AQ Trigger Ms","Standard 1",560
2021-02-01,A2721150702,"AQ Trigger Ms","Standard 2",137
2021-02-01,A2721150703,"AQ Trigger Ms","Plus 1",788
2021-02-01,A2721150704,"AQ Trigger Ms","Plus 2",701
2021-02-01,A2721150705,"AQ Trigger Ms","Premium 1",166
2021-02-01,A2721150706,"AQ Trigger Ms","Premium 2",106
2021-02-01,A2821150801,"AQ Lumina Ms","Standard 1",938
2021-02-01,A2918150101,"AQ Master wired x1","Standard 1",326
2021-02-01,A2918150102,"AQ Master wired x1","Standard 2",364
2021-02-01,A2918150103,"AQ Master wired x1","Plus 1",709
2021-02-01,A2918150104,"AQ Master wired x1","Plus 2",727
2021-02-01,A2918150105,"AQ Master wired x1","Premium 1",535
2021-02-01,A2918150106,"AQ Master wired x1","Premium 2",519
2021-02-01,A3018150201,"AQ Master wireless x1","Standard 1",822
2021-02-01,A3018150202,"AQ Master wireless x1","Standard 2",788
2021-02-01,A3018150203,"AQ Master wireless x1","Plus 1",808
2021-02-01,A3019150204,"AQ Master wireless x1","Plus 2",95
2021-02-01,A3019150205,"AQ Master wireless x1","Premium 1",563
2021-02-01,A3019150206,"AQ Master wireless x1","Premium 2",644
2021-02-01,A3119150301,"AQ Gamers ","Standard 1",565
2021-02-01,A3119150302,"AQ Gamers ","Standard 2",818
2021-02-01,A3119150303,"AQ Gamers ","Plus 1",818
2021-02-01,A3120150304,"AQ Gamers ","Plus 2",225
2021-02-01,A3120150305,"AQ Gamers ","Premium 1",649
2021-02-01,A3120150306,"AQ Gamers ","Premium 2",588
2021-02-01,A3220150401,"AQ Lite","Standard 1",120
2021-02-01,A3220150402,"AQ Lite","Standard 2",720
2021-02-01,A3220150403,"AQ Lite","Plus 1",227
2021-02-01,A3220150404,"AQ Lite","Plus 2",783
2021-02-01,A3220150405,"AQ Lite","Premium 1",540
2021-02-01,A3220150406,"AQ Lite","Premium 2",618
2021-02-01,A3320150501,"AQ Maxima","Standard 1",442
2021-02-01,A3320150502,"AQ Maxima","Standard 2",225
2021-02-01,A3320150503,"AQ Maxima","Plus 1",565
2021-02-01,A3320150504,"AQ Maxima","Plus 2",482
2021-02-01,A3320150505,"AQ Maxima","Premium 1",623
2021-02-01,A3320150506,"AQ Maxima","Premium 2",762
2021-02-01,A3420150601,"AQ Qwerty","Standard 1",799
2021-02-01,A3420150602,"AQ Qwerty","Standard 2",324
2021-02-01,A3421150603,"AQ Qwerty","Plus 1",442
2021-02-01,A3421150604,"AQ Qwerty","Plus 2",820
2021-02-01,A3421150605,"AQ Qwerty","Premium 1",825
2021-02-01,A3421150606,"AQ Qwerty","Premium 2",209
2021-02-01,A3521150701,"AQ Trigger","Standard 1",475
2021-02-01,A3521150702,"AQ Trigger","Standard 2",363
2021-02-01,A3521150703,"AQ Trigger","Plus 1",312
2021-02-01,A3521150704,"AQ Trigger","Plus 2",623
2021-02-01,A3521150705,"AQ Trigger","Premium 1",327
2021-02-01,A3718150101,"AQ LION x1",Standard,46
2021-02-01,A3718150102,"AQ LION x1","Plus 1 ",74
2021-02-01,A3718150103,"AQ LION x1","Plus 2",64
2021-02-01,A3718150105,"AQ LION x1",Premium,69
2021-02-01,A3818150201,"AQ LION x2",Standard,36
2021-02-01,A3818150202,"AQ LION x2","Plus 1 ",61
2021-02-01,A3819150203,"AQ LION x2","Plus 2",10
2021-02-01,A3819150204,"AQ LION x2","Plus 3",38
2021-02-01,A3819150205,"AQ LION x2",Premium,59
2021-02-01,A3920150301,"AQ LION x3",Standard,27
2021-02-01,A3920150302,"AQ LION x3","Plus 1 ",13
2021-02-01,A3920150303,"AQ LION x3","Plus 2",36
2021-02-01,A3920150304,"AQ LION x3","Plus 3",30
2021-02-01,A3920150305,"AQ LION x3",Premium,28
2021-02-01,A4020150401,"AQ Mx NB",Standard,49
2021-02-01,A4020150402,"AQ Mx NB","Plus 1 ",69
2021-02-01,A4021150403,"AQ Mx NB","Plus 2",69
2021-02-01,A4021150404,"AQ Mx NB","Plus 3",58
2021-02-01,A4021150405,"AQ Mx NB",Premium,34
2021-02-01,A4118110105,"AQ Aspiron","Plus Blue",22
2021-02-01,A4118110106,"AQ Aspiron","Plus Red",16
2021-02-01,A4118110107,"AQ Aspiron","Premium Black",32
2021-02-01,A4218110201,"AQ Digit","Standard Grey",23
2021-02-01,A4218110202,"AQ Digit","Standard Blue",31
2021-02-01,A4218110203,"AQ Digit","Standard Red",40
2021-02-01,A4218110204,"AQ Digit","Plus Grey",36
2021-02-01,A4218110205,"AQ Digit","Plus Blue",24
2021-02-01,A4218110206,"AQ Digit","Plus Red",11
2021-02-01,A4218110207,"AQ Digit","Premium Black",9
2021-02-01,A4218110208,"AQ Digit","Premium Misty Green",14
2021-02-01,A4318110301,"AQ Velocity","Standard Grey",36
2021-02-01,A4319110302,"AQ Velocity","Standard Blue",36
2021-02-01,A4319110303,"AQ Velocity","Standard Red",24
2021-02-01,A4319110304,"AQ Velocity","Plus Grey",28
2021-02-01,A4319110305,"AQ Velocity","Plus Blue",33
2021-02-01,A4319110306,"AQ Velocity","Plus Red",35
2021-02-01,A4419110401,"AQ Elite","Standard Grey",11
2021-02-01,A4419110402,"AQ Elite","Standard Blue",22
2021-02-01,A4419110403,"AQ Elite","Standard Red",36
2021-02-01,A4419110404,"AQ Elite","Plus Grey",10
2021-02-01,A4419110405,"AQ Elite","Plus Blue",37
2021-02-01,A4419110406,"AQ Elite","Plus Red",34
2021-02-01,A4419110407,"AQ Elite","Premium Black",17
2021-02-01,A4419110408,"AQ Elite","Premium Misty Green",12
2021-02-01,A4519110501,"AQ Gen X","Standard Grey",35
2021-02-01,A4519110502,"AQ Gen X","Standard Blue",16
2021-02-01,A4519110503,"AQ Gen X","Standard Red",7
2021-02-01,A4520110504,"AQ Gen X","Plus Grey",19
2021-02-01,A4520110505,"AQ Gen X","Plus Blue",19
2021-02-01,A4520110506,"AQ Gen X","Plus Red",25
2021-02-01,A4520110507,"AQ Gen X","Premium Black",21
2021-02-01,A4520110508,"AQ Gen X","Premium Misty Green",28
2021-02-01,A4620110601,"AQ Gen Y","Standard Grey",7
2021-02-01,A4620110602,"AQ Gen Y","Standard Blue",37
2021-02-01,A4620110603,"AQ Gen Y","Standard Red",32
2021-02-01,A4620110604,"AQ Gen Y","Plus Grey",38
2021-02-01,A4620110605,"AQ Gen Y","Plus Blue",7
2021-02-01,A4620110606,"AQ Gen Y","Plus Red",15
2021-02-01,A4620110607,"AQ Gen Y","Premium Black",23
2021-02-01,A4620110608,"AQ Gen Y","Premium Misty Green",27
2021-02-01,A4720110701,"AQ GEN Z","Standard Grey",40
2021-02-01,A4720110702,"AQ GEN Z","Standard Blue",22
2021-02-01,A4721110703,"AQ GEN Z","Standard Red",10
2021-02-01,A4721110704,"AQ GEN Z","Plus Grey",40
2021-02-01,A4721110705,"AQ GEN Z","Plus Blue",11
2021-02-01,A4918110101,"AQ BZ 101","Standard Grey",21
2021-02-01,A4918110102,"AQ BZ 101","Standard Blue",11
2021-02-01,A4918110103,"AQ BZ 101","Premium Black",5
2021-02-01,A4918110104,"AQ BZ 101","Premium Misty Green",24
2021-02-01,A5018110201,"AQ BZ Compact","Standard Grey",14
2021-02-01,A5018110202,"AQ BZ Compact","Standard Blue",9
2021-02-01,A5018110203,"AQ BZ Compact","Standard Red",22
2021-02-01,A5018110204,"AQ BZ Compact","Plus Grey",12
2021-02-01,A5018110205,"AQ BZ Compact","Plus Blue",12
2021-02-01,A5018110206,"AQ BZ Compact","Plus Red",26
2021-02-01,A5018110207,"AQ BZ Compact","Premium Black",24
2021-02-01,A5019110208,"AQ BZ Compact","Premium Misty Green",10
2021-02-01,A5119110301,"AQ BZ Gen Y","Standard Grey",19
2021-02-01,A5119110302,"AQ BZ Gen Y","Standard Blue",16
2021-02-01,A5119110303,"AQ BZ Gen Y","Standard Red",24
2021-02-01,A5119110305,"AQ BZ Gen Y","Plus Blue",17
2021-02-01,A5119110306,"AQ BZ Gen Y","Plus Red",16
2021-02-01,A5119110307,"AQ BZ Gen Y","Premium Black",20
2021-02-01,A5119110308,"AQ BZ Gen Y","Premium Misty Green",23
2021-02-01,A5219110401,"AQ BZ Gen Z","Standard Grey",20
2021-02-01,A5219110402,"AQ BZ Gen Z","Standard Blue",11
2021-02-01,A5219110403,"AQ BZ Gen Z","Standard Red",26
2021-02-01,A5219110405,"AQ BZ Gen Z","Plus Blue",24
2021-02-01,A5219110406,"AQ BZ Gen Z","Plus Red",15
2021-02-01,A5219110407,"AQ BZ Gen Z","Premium Black",7
2021-02-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",9
2021-02-01,A5318110103,"AQ Gamer 1","Standard Black",6
2021-02-01,A5318110104,"AQ Gamer 1","Plus Firey Red",8
2021-02-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",9
2021-02-01,A5318110106,"AQ Gamer 1","Plus Black",4
2021-02-01,A5318110107,"AQ Gamer 1","Premium Black",13
2021-02-01,A5318110108,"AQ Gamer 1","Premium Misty Green",7
2021-02-01,A5419110201,"AQ Gamer 2","Standard Firey Red",3
2021-02-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",17
2021-02-01,A5419110203,"AQ Gamer 2","Standard Black",8
2021-02-01,A5419110204,"AQ Gamer 2","Plus Firey Red",7
2021-02-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",8
2021-02-01,A5419110206,"AQ Gamer 2","Plus Black",13
2021-02-01,A5419110207,"AQ Gamer 2","Premium Black",12
2021-02-01,A5419110208,"AQ Gamer 2","Premium Misty Green",15
2021-02-01,A5519110301,"AQ Gamer 3","Standard Firey Red",5
2021-02-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",15
2021-02-01,A5519110303,"AQ Gamer 3","Standard Black",16
2021-02-01,A5519110304,"AQ Gamer 3","Plus Firey Red",8
2021-02-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",11
2021-02-01,A5520110306,"AQ Gamer 3","Plus Black",3
2021-02-01,A5520110307,"AQ Gamer 3","Premium Black",14
2021-02-01,A5520110308,"AQ Gamer 3","Premium Misty Green",6
2021-02-01,A5620110401,"AQ Smash 1","Standard Firey Red",16
2021-02-01,A5620110402,"AQ Smash 1","Standard Cool Blue",15
2021-02-01,A5621110403,"AQ Smash 1","Standard Black",16
2021-02-01,A5621110404,"AQ Smash 1","Plus Firey Red",16
2021-02-01,A5621110405,"AQ Smash 1","Plus Cool Blue",9
2021-02-01,A5621110406,"AQ Smash 1","Plus Black",9
2021-02-01,A5621110407,"AQ Smash 1","Premium Black",8
2021-02-01,A5621110408,"AQ Smash 1","Premium Misty Green",12
2021-02-01,A5721110501,"AQ Smash 2","Standard Firey Red",14
2021-02-01,A5721110502,"AQ Smash 2","Standard Cool Blue",14
2021-02-01,A5721110503,"AQ Smash 2","Standard Black",8
2021-02-01,A5721110504,"AQ Smash 2","Plus Firey Red",9
2021-02-01,A5721110505,"AQ Smash 2","Plus Cool Blue",5
2021-02-01,A5721110506,"AQ Smash 2","Plus Black",15
2021-02-01,A5820110101,"AQ BZ Allin1","Standard 1",15
2021-02-01,A5820110102,"AQ BZ Allin1","Standard 2",9
2021-02-01,A5820110103,"AQ BZ Allin1","Standard 3",14
2021-02-01,A5820110104,"AQ BZ Allin1","Plus 1",20
2021-02-01,A5820110105,"AQ BZ Allin1","Plus 2",23
2021-02-01,A5820110106,"AQ BZ Allin1","Plus 3",27
2021-02-01,A5820110107,"AQ BZ Allin1","Premium 1",8
2021-02-01,A5821110108,"AQ BZ Allin1","Premium 2",27
2021-02-01,A6018110101,"AQ Home Allin1","Standard 1",2
2021-02-01,A6018110102,"AQ Home Allin1","Standard 2",2
2021-02-01,A6018110103,"AQ Home Allin1","Standard 3",2
2021-02-01,A6018110104,"AQ Home Allin1","Plus 1",5
2021-02-01,A6018110105,"AQ Home Allin1","Plus 2",3
2021-02-01,A6018110106,"AQ Home Allin1","Plus 3",1
2021-02-01,A6019110107,"AQ Home Allin1","Premium 1",5
2021-02-01,A6019110108,"AQ Home Allin1","Premium 2",2
2021-02-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",2
2021-02-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",3
2021-02-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",5
2021-02-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",4
2021-02-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",5
2021-02-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",3
2021-02-01,A6218160101,"AQ Digit SSD",Standard,944
2021-02-01,A6218160102,"AQ Digit SSD",Plus,141
2021-02-01,A6219160103,"AQ Digit SSD",Premium,468
2021-02-01,A6319160201,"AQ Neuer SSD",Standard,370
2021-02-01,A6319160202,"AQ Neuer SSD",Plus,503
2021-02-01,A6319160203,"AQ Neuer SSD",Premium,765
2021-02-01,A6419160301,"AQ Clx1",Standard,341
2021-02-01,A6419160302,"AQ Clx1",Plus,763
2021-02-01,A6419160303,"AQ Clx1",Premium,799
2021-02-01,A6519160401,"AQ Clx2",Standard,483
2021-02-01,A6520160402,"AQ Clx2",Plus,595
2021-02-01,A6520160403,"AQ Clx2",Premium,362
2021-02-01,A6620160501,"AQ Clx3",Standard,905
2021-02-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,1281
2021-02-01,A6818160201,"AQ Pen Drive DRC",Standard,1299
2021-02-01,A6818160202,"AQ Pen Drive DRC",Plus,345
2021-02-01,A6819160203,"AQ Pen Drive DRC",Premium,370
2021-02-01,A7118160101,"AQ Wi Power Dx1",Standard,338
2021-02-01,A7119160102,"AQ Wi Power Dx1",Plus,683
2021-02-01,A7119160103,"AQ Wi Power Dx1",Premium,465
2021-02-01,A7219160201,"AQ Wi Power Dx2",Standard,353
2021-02-01,A7220160202,"AQ Wi Power Dx2",Plus,567
2021-02-01,A7220160203,"AQ Wi Power Dx2",Premium,559
